121884.0,"155 Paradise Blvd, Athens GA 30607",2017-09-13T20:18:09.120286+00:00,
417374.0,"7266-7298 Rogers St, Arvada CO 80007",2017-07-05T22:22:26.969690+00:00,
200000.0,"37033 Maple St, Fremont CA 94536",2017-05-24T21:06:42.742387+00:00,2017-07-10T00:00:00+00:00
95000.0,"654-660 Poinsettia Rd, Belleair FL 33756",2017-11-14T11:17:53.505338+00:00,
90865.0,"13405 E Asbury Dr, Aurora CO 80014",2017-07-17T21:06:36.967331+00:00,
629614.0,"36 Knollview Way, SF CA 94131",2017-01-03T21:35:24.006476+00:00,
155968.0,"12031 22nd Ave S, Seattle WA 98168",2017-09-22T19:16:45.214615+00:00,
275961.0,"4854 Meadowview Terrace, Zionsville PA 18092",2017-11-19T15:35:14.332670+00:00,
81280.0,"8500-8884 County Lane 22.5, Sugar City CO 81076",2017-07-22T01:26:33.822884+00:00,
255926.0,"14715 Beach Aster Dr, Bakersfield CA 93314",2017-06-14T22:28:21.537965+00:00,2017-07-28T00:00:00+00:00
204426.0,"713-899 Emerson St SW, Tumwater WA 98512",2017-09-07T02:38:58.594413+00:00,
383147.0,"1601 Bellechasse Dr, Raleigh NC 27615",2017-02-05T12:41:25.167753+00:00,
340000.0,"2151 54th St, San Diego CA 92105",2017-05-15T17:56:26.058708+00:00,2017-06-20T00:00:00+00:00
333467.0,"917 Tenth Ave, San Diego CA 92101",2016-11-17T20:16:22.587915+00:00,
377623.0,"3810 Ramsdell Ave, Glendale CA 91214",2017-11-27T06:50:34.235234+00:00,
119000.0,"1217-1219 Lochcarron Ln, Cary NC 27511",2017-10-16T20:51:09.883158+00:00,
331000.0,"319 W Kenwood St, Upland CA 91784",2017-01-04T06:21:28.794748+00:00,
165000.0,"1247 S County Center Dr, Visalia CA 93277",2016-12-19T22:50:19.908452+00:00,2017-02-03T00:00:00+00:00
486000.0,"15600-15606 119th Ave NE, Bothell WA 98011",2017-09-14T18:35:32.622990+00:00,
222000.0,"2665 Lake Meade Rd, East Berlin PA 17316",2017-08-24T22:03:33.966904+00:00,
277130.0,"2420 Brown St, Philadelphia PA 19130",2017-07-23T14:42:45.810952+00:00,
258951.0,"30711 Rattle Dance Way, Menifee CA 92584",2017-04-23T21:46:08.725952+00:00,
457000.0,"2309-2321 Shortlidge Ct, El Dorado Hills CA 95762",2017-01-11T04:08:16.107837+00:00,2017-02-10T00:00:00+00:00
417000.0,"3850-3860 Cherokee Ave, San Diego CA 92104",2016-09-07T16:35:16.468145+00:00,2016-11-21T00:00:00+00:00
333000.0,"7118-7120 NW 75th St, Parkland FL 33067",2017-10-01T12:40:38.098925+00:00,
118542.0,"7800-7918 209th St SW, Edmonds WA 98026",2017-08-17T23:26:58.855137+00:00,
161084.0,"1474 Albillo Loop, Perris CA 92571",2016-11-19T04:36:43.566749+00:00,
124949.0,"298-304 County Rte 577, West Orange NJ 07052",2017-01-19T03:41:15.945055+00:00,
244251.0,"21109 N 98th Ave, Peoria AZ 85382",2017-10-09T16:34:52.867614+00:00,2017-11-21T00:00:00+00:00
340000.0,"315 Maycroft Ct, Roswell GA 30075",2017-08-24T11:38:59.950037+00:00,
299165.0,"1430-1434 Yarberry Lane, Petaluma CA 94954",2016-05-14T20:31:14.464726+00:00,
572500.0,"201 17th Ave E, Seattle WA 98112",2017-08-08T00:53:27.078991+00:00,
111000.0,"106 Oakcrest Ln, Warner Robins GA 31088",2017-07-06T03:11:16.784748+00:00,
261267.0,"28101 N 63rd Ave, Phoenix AZ 85083",2017-10-24T15:41:47.616051+00:00,2017-11-21T00:00:00+00:00
461289.0,"2 Tildon Ln, Petaluma CA 94952",2016-12-04T16:48:48.340585+00:00,
371000.0,"9950-10132 Clairemont Mesa Blvd, San Diego CA 92124",2016-10-02T16:32:41.356699+00:00,2016-10-31T00:00:00+00:00
418050.0,"1600-1618 W Tedmar Ave, Anaheim CA 92802",2017-08-02T21:49:41.707257+00:00,
516395.0,"2115 E 21st St, Oakland CA 94606",2017-05-16T16:53:07.933515+00:00,
562544.0,"46-110 Todd Pl NE, Washington DC 20002",2017-02-07T01:42:31.769017+00:00,2017-03-24T00:00:00+00:00
375324.0,"1301-1999 NW Thompson Rd, Poulsbo WA 98370",2017-10-23T00:05:31.224614+00:00,
450518.0,"600 W Saddle River Rd, Upper Saddle River NJ 07458",2016-11-30T17:52:56.131835+00:00,
226000.0,"552 Seats Rd, Todd NC 28684",2017-08-01T19:24:24.754080+00:00,
369787.0,"30405 Star Canyon Pl, Castaic CA 91384",2017-01-02T16:57:28.505256+00:00,
370000.0,"3856-3864 Monteith Dr, View Park-Windsor Hills CA 90043",2017-09-21T20:45:11.207220+00:00,
350436.0,"711 E La Palma Ave, Anaheim CA 92801",2017-08-11T20:21:09.251471+00:00,
118869.0,"25-35 Rivershyre Cir, Lawrenceville GA 30043",2017-10-29T16:19:24.721014+00:00,
307151.0,"201 Veneto, Irvine CA 92614",2016-12-15T06:00:09.295572+00:00,
200144.0,"197-209 N Vincent Dr, Bolingbrook IL 60490",2017-11-12T04:16:08.457727+00:00,
663448.0,"2-98 Nellie St, SF CA 94114",2017-09-29T05:22:00.813449+00:00,
87669.0,"8519-8599 Arapahoe Club, Denver CO 80231",2017-08-16T03:13:13.886031+00:00,
250000.0,"11-13 Hollow Wood Ln, Greenwich CT 06831",2017-06-07T17:14:45.302854+00:00,
400000.0,"3411 La Falda Pl, Los Angeles CA 90068",2017-01-01T18:50:19.067980+00:00,
298759.0,"380 Cliff Dr, Pasadena CA 91107",2016-08-25T20:58:54.283835+00:00,2016-10-26T00:00:00+00:00
286439.0,"26711 Trafalgar Way, Murrieta CA 92563",2017-09-21T04:46:37.393558+00:00,2017-10-25T00:00:00+00:00
247323.0,"27245 Delemos, Mission Viejo CA 92692",2016-11-15T13:15:09.735641+00:00,
239439.0,"2244 Fenton Pkwy, San Diego CA 92108",2017-06-20T16:51:38.716271+00:00,
372640.0,"73-75 Meeting House Cir, Sicklerville NJ 08081",2017-01-16T23:31:55.257600+00:00,
314679.0,"1506 Rose St, Port Townsend WA 98368",2017-10-06T21:07:15.685395+00:00,
389679.0,"1970 Georgetown Dr, Corona CA 92881",2017-08-22T18:48:24.411808+00:00,
10000.0,"3191 Log Cabin Ct, Placerville CA 95667",2016-12-16T12:10:27.528541+00:00,
677686.0,"1700 Broad Causeway, Bay Harbor Islands FL 33154",2017-08-07T15:10:57.863867+00:00,
388750.0,"1122 Washington St, Hoboken NJ 07030",2017-02-27T20:16:50.348561+00:00,
410784.0,"3133 N Racine Ave, Chicago IL 60657",2017-09-06T21:10:36.801971+00:00,
507969.0,"4653-4675 Upland Rd, Camarillo CA 93012",2017-09-29T23:02:57.506580+00:00,
404615.0,"10725-10727 Appaloosa Ct, Parker CO 80134",2017-07-17T13:38:37.850607+00:00,
200000.0,"24000-24016 SE 111th St, Issaquah WA 98027",2017-04-05T20:33:52.008600+00:00,
254886.0,"7911 SW 197th Terrace, Cutler Bay FL 33189",2017-11-06T02:12:13.172329+00:00,
209000.0,"5801-5999 Connie Cir, Rex GA 30273",2017-08-12T04:31:22.154982+00:00,
233493.0,"1070 Rocky Rd, Lawrenceville GA 30044",2017-07-11T01:03:07.188797+00:00,
400000.0,"3010-3016 Oakbridge Dr, San Jose CA 95121",2016-09-13T01:24:45.654814+00:00,2016-11-15T00:00:00+00:00
287099.0,"4901-4915 NE 34th Ave, Portland OR 97211",2017-10-07T20:13:03.369227+00:00,2017-11-27T00:00:00+00:00
220360.0,"5501 Atlantic Springs Rd, Raleigh NC 27616",2017-08-23T16:47:10.441094+00:00,
470776.0,"3876 Sunset Knolls Dr, Thousand Oaks CA 91362",2016-05-11T06:21:00.865787+00:00,
195350.0,"6 Gunthers View, Montville NJ 07082",2016-10-27T13:27:48.123793+00:00,2016-12-29T00:00:00+00:00
191826.0,"59 Little Run Rd, Camp Hill PA 17011",2017-01-09T18:07:02.695796+00:00,
332294.0,"12515-12523 Portada Pl, San Diego CA 92130",2016-09-06T00:18:24.134119+00:00,2016-11-30T00:00:00+00:00
235760.0,"11 Ballantree Dr, Asheville NC 28803",2017-09-29T19:02:20.045056+00:00,
585275.0,"39 Frenchmans Creek Rd, Half Moon Bay CA 94019",2017-07-16T23:17:25.209468+00:00,
283408.0,"805-807 Marlowe Rd, Cherry Hill NJ 08003",2017-06-28T12:37:00.873949+00:00,2017-07-28T00:00:00+00:00
422733.0,"11-13 Escalon Dr, Mill Valley CA 94941",2017-11-26T00:44:45.199481+00:00,
144813.0,"2310 Thiel Ave, McKinleyville CA 95519",2017-02-03T14:58:25.504075+00:00,
110000.0,"54 Greenbrook Rd, Green Brook Township NJ 08812",2017-10-16T10:57:34.526313+00:00,
265534.0,"58-60 Hillside Ln, Mt Laurel NJ 08054",2017-07-26T13:15:53.552279+00:00,
377867.0,"3800 Lyon Ave, Oakland CA 94601",2017-06-21T01:23:17.324494+00:00,2017-07-17T00:00:00+00:00
716808.0,"591 Mountain View Ln NW, Issaquah WA 98027",2017-01-30T06:49:32.685991+00:00,
398129.0,"653-681 S Barranca Ave, Covina CA 91723",2016-11-12T23:01:24.011532+00:00,
178550.0,"1701 NE 44th Terrace, Cape Coral FL 33909",2017-10-14T00:16:07.328124+00:00,
422830.0,"20 Black Bear Ct, Silverthorne CO 80498",2017-06-19T12:08:45.719763+00:00,2017-07-26T00:00:00+00:00
516600.0,"630 Corte Galante, San Marcos CA 92069",2017-01-15T06:27:40.473569+00:00,
200000.0,"290 Tideway Dr, Alameda CA 94501",2017-04-28T20:29:04.088796+00:00,
1151671.0,"1087-1091 S Stelling Rd, Cupertino CA 95014",2016-12-13T21:03:19.272380+00:00,
624000.0,"3400-3506 East Dr, San Diego CA 92110",2017-09-11T19:22:19.598729+00:00,
322918.0,"27745-27947 N Tatum Blvd, Cave Creek AZ 85331",2017-08-05T23:51:25.924320+00:00,
233255.0,"1310-1312 Jamestown Dr, Roseville CA 95661",2017-09-05T06:08:48.762335+00:00,2017-10-23T00:00:00+00:00
277871.0,"37 Rizal St, SF CA 94107",2017-07-31T17:05:48.300401+00:00,
838078.0,"1370 St Francis St, Redwood City CA 94061",2016-12-30T21:54:30.828868+00:00,
567727.0,"38-40 California Ave, Orinda CA 94563",2016-10-16T05:06:20.773732+00:00,2016-12-07T00:00:00+00:00
628130.0,"26533 Thackery Ln, Stevenson Ranch CA 91381",2017-07-08T16:09:08.155582+00:00,
291595.0,"8030 Douglas Ave SE, Snoqualmie WA 98065",2017-05-30T17:17:50.398378+00:00,
127692.0,"29-49 S 16th Ave, Coatesville PA 19320",2017-03-11T23:03:23.578760+00:00,2017-04-26T00:00:00+00:00
326357.0,"10157 Lockwood Dr, Cupertino CA 95014",2017-10-26T23:18:48.928405+00:00,
347725.0,"15800 Mineral King Ave, Chino CA 91708",2016-05-02T23:39:03.010513+00:00,
287104.0,"603 Woodland Dr, Havertown PA 19083",2017-01-07T22:26:12.606096+00:00,
240420.0,"53-57 Braddock Way, Asheville NC 28803",2017-11-10T02:45:58.677083+00:00,
159134.0,"5288 S Olathe Cir, Centennial CO 80015",2017-08-15T16:29:38.924990+00:00,
1140531.0,"230-300 Sierra Vista Rd, Montecito CA 93108",2017-06-06T06:26:23.195428+00:00,
259523.0,"1225 Pomelo Ave, Patterson CA 95363",2017-09-05T21:12:33.934414+00:00,
118417.0,"119 Hartford Rd, Mt Laurel NJ 08054",2017-06-27T12:24:05.402681+00:00,
383000.0,"2430 Presidio Dr, San Diego CA 92103",2017-02-01T00:31:33.007948+00:00,
419719.0,"5727 E Pinyon Pine Dr, Orange CA 92869",2017-10-14T23:43:52.884946+00:00,
409382.0,"3474-3476 E Orangethorpe Ave, Anaheim CA 92806",2016-11-14T01:24:26.053489+00:00,
424000.0,"1401-1425 College Blvd, Oceanside CA 92056",2017-08-29T18:27:01.915375+00:00,2017-10-04T00:00:00+00:00
271158.0,"10958 E Colorado Dr, Aurora CO 80012",2017-08-11T14:03:05.323826+00:00,
238868.0,"10944 E Speedway Blvd, Tucson AZ 85748",2017-10-28T00:19:30.991491+00:00,
803324.0,"207 Trestle Glen Rd, Walnut Creek CA 94598",2016-12-14T17:43:03.717571+00:00,
480506.0,"724 1/2 Drake St, San Jose CA 95125",2017-09-12T05:21:30.106611+00:00,
596077.0,"20507 W Birmingham Way, Los Angeles CA 91326",2017-02-24T23:48:38.315905+00:00,
181604.0,"1987 NE Sunrise Ln, Hillsboro OR 97124",2016-12-31T18:14:06.977246+00:00,
170491.0,"2755 N Lake Blvd, Tahoe City CA 96145",2017-09-20T00:12:26.054930+00:00,
341693.0,"3240 Bass Lake Rd, El Dorado Hills CA 95762",2016-10-17T00:08:19.597453+00:00,2016-11-21T00:00:00+00:00
999095.0,"16027-16039 Mulholland Dr, Los Angeles CA 91436",2017-11-03T17:43:43.521232+00:00,
438809.0,"9 Liberty Ct, Howell NJ 07731",2017-04-30T04:11:20.437942+00:00,
156996.0,"244 Santa Fe Dr, Denver CO 80223",2017-06-20T03:36:31.234687+00:00,2017-08-17T00:00:00+00:00
120000.0,"2761 Best Ave, Oakland CA 94619",2017-01-16T04:07:06.460524+00:00,
441938.0,"2381-2385 Old Ranch Rd, Escondido CA 92027",2016-11-04T14:49:18.860439+00:00,2016-11-30T00:00:00+00:00
279245.0,"2601 W Slauson Ave, Los Angeles CA 90043",2017-11-17T16:36:47.378419+00:00,
165065.0,"1742 W MacKenzie Dr, Phoenix AZ 85015",2017-07-20T16:57:09.823271+00:00,
300688.0,"52-56 Winding Ln, Bloomfield NJ 07003",2017-09-28T15:38:02.898082+00:00,
255000.0,"541 Victory Ave, Manteca CA 95336",2017-06-08T06:27:52.105409+00:00,
110000.0,"1505 Tyson Ave, Philadelphia PA 19149",2017-01-02T21:38:07.873850+00:00,
448619.0,"3050 Citrus Cir, Walnut Creek CA 94598",2017-04-05T01:53:33.673698+00:00,
191270.0,"206 NE Cowls St, McMinnville OR 97128",2017-11-05T20:01:31.790416+00:00,
583645.0,"2832 Birchcreek Pl, Thousand Oaks CA 91360",2017-05-31T23:45:27.862956+00:00,
621843.0,"7528 Franklin Ave, Los Angeles CA 90046",2017-12-11T03:32:24.369761+00:00,
618082.0,"6825 Quail Hill Pkwy, Irvine CA 92603",2017-03-16T05:08:59.405022+00:00,2017-04-21T00:00:00+00:00
500000.0,"2301-2373 Otis St NE, Washington DC 20018",2017-11-19T00:36:53.365694+00:00,
328000.0,"526 Redwood Ave, San Bruno CA 94066",2016-09-13T03:48:50.694933+00:00,2016-11-28T00:00:00+00:00
